file,episode_id,seed,n_agents,num_steps,episode_step_limit,hit_step_limit,replay_outcome,winner_indices,winner_names,team_names,rewards,statuses
/home/sunrise/orbitwars/replays/rank1/episode-78300315.json,78300315,1329038207.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Zachary Ruhe | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78300670.json,78300670,1836349322.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | bowwowforeach,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78301010.json,78301010,1864016663.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | Zachary Ruhe,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78301576.json,78301576,164007379.0,2,443,500,False,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78302355.json,78302355,1528031414.0,2,118,500,False,win,[1],Zachary Ruhe,Isaiah @ Tufa Labs | Zachary Ruhe,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78302928.json,78302928,2135421170.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | Jake Will,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78303246.json,78303246,232767145.0,2,168,500,False,win,[1],bowwowforeach,Isaiah @ Tufa Labs | bowwowforeach,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78303831.json,78303831,590542749.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78304381.json,78304381,1670038953.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Zachary Ruhe | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78304739.json,78304739,1040233988.0,2,98,500,False,win,[0],typeIIIfairy,typeIIIfairy | Isaiah @ Tufa Labs,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78305303.json,78305303,708625073.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,typeIIIfairy | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78305647.json,78305647,1313062432.0,2,269,500,False,win,[1],Isaiah @ Tufa Labs,typeIIIfairy | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78306230.json,78306230,852228244.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | Jake Will,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78306766.json,78306766,1345747157.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Zachary Ruhe | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78308711.json,78308711,1458689499.0,2,129,500,False,win,[0],bowwowforeach,bowwowforeach | Isaiah @ Tufa Labs,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78309118.json,78309118,1689600982.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78309499.json,78309499,1285389304.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78309903.json,78309903,300791537.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78310852.json,78310852,99044854.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78311247.json,78311247,785923627.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | 3Comets,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78311647.json,78311647,595431051.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Zachary Ruhe | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78312041.json,78312041,766816163.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78312733.json,78312733,554155083.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Zachary Ruhe | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78313691.json,78313691,595237588.0,2,440,500,False,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78314548.json,78314548,1060109450.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | Zachary Ruhe,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78315039.json,78315039,1410364611.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | 3Comets,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78315432.json,78315432,371912370.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,3Comets | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78315452.json,78315452,694650950.0,2,383,500,False,win,[1],Isaiah @ Tufa Labs,typeIIIfairy | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78316095.json,78316095,1898700124.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Vadasz | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78317039.json,78317039,1070459088.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Zachary Ruhe | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78317708.json,78317708,963786318.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,huangshunhao | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78318103.json,78318103,1255603392.0,2,135,500,False,win,[1],Zachary Ruhe,Isaiah @ Tufa Labs | Zachary Ruhe,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78319299.json,78319299,1260225500.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,typeIIIfairy | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78319701.json,78319701,903815457.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,typeIIIfairy | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78320098.json,78320098,1637873619.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | Scotty B,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78320768.json,78320768,689188319.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | Strum,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78321154.json,78321154,1243597185.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,typeIIIfairy | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78321557.json,78321557,799332522.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Abhyuday | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78322789.json,78322789,973539665.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | Dietmar Hameister,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78323191.json,78323191,635517192.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Galactic_Gravity | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78323594.json,78323594,502733933.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78323953.json,78323953,1058245933.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Mikael Marcondes | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78324637.json,78324637,811460463.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | Zachary Ruhe,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78324981.json,78324981,779814057.0,2,180,500,False,win,[1],Isaiah @ Tufa Labs,Bangrocket | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78325544.json,78325544,713537847.0,2,196,500,False,win,[1],typeIIIfairy,Isaiah @ Tufa Labs | typeIIIfairy,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78325889.json,78325889,417736636.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,typeIIIfairy | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78327328.json,78327328,1640351548.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | Youssef Kallala,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78327917.json,78327917,1686222198.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Zachary Ruhe | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78328241.json,78328241,1063404079.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | 3Comets,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78328800.json,78328800,961975805.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | 3Comets,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78329141.json,78329141,21185491.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,typeIIIfairy | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78329488.json,78329488,60938018.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,3Comets | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78329829.json,78329829,707476320.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,dnish | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78330815.json,78330815,918910435.0,2,246,500,False,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78331157.json,78331157,1711235306.0,2,135,500,False,win,[1],typeIIIfairy,Isaiah @ Tufa Labs | typeIIIfairy,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78331491.json,78331491,885478606.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | 3Comets,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78331798.json,78331798,103831425.0,4,274,500,False,win,[0],Zachary Ruhe,Zachary Ruhe | Isaiah @ Tufa Labs | draven | CRV5230,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78332055.json,78332055,579210439.0,2,151,500,False,win,[1],typeIIIfairy,Isaiah @ Tufa Labs | typeIIIfairy,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78332411.json,78332411,393990886.0,4,194,500,False,win,[1],TonyK,Isaiah @ Tufa Labs | TonyK | Zachary Ruhe | 3Comets,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78332621.json,78332621,1942796844.0,4,500,500,True,win,[1],Isaiah @ Tufa Labs,typeIIIfairy | Isaiah @ Tufa Labs | Katta Revanth Sai Pavan Kumar | Vish,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78332834.json,78332834,1682148446.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78333192.json,78333192,1130117851.0,4,207,500,False,win,[1],Isaiah @ Tufa Labs,Vadasz | Isaiah @ Tufa Labs | 3Comets | Aadi Gupta,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78333387.json,78333387,1327794713.0,4,174,500,False,win,[1],Zachary Ruhe,Ryosuke SHIMIZU | Zachary Ruhe | Vadasz | Isaiah @ Tufa Labs,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78333615.json,78333615,1387935139.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | Zachary Ruhe,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78333963.json,78333963,2007239454.0,4,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy | 3Comets | Zachary Ruhe,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78334185.json,78334185,870618595.0,2,342,500,False,win,[1],Isaiah @ Tufa Labs,typeIIIfairy | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78334526.json,78334526,958545245.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,lingyu07 | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78334864.json,78334864,1341764758.0,4,500,500,True,win,[2],Isaiah @ Tufa Labs,João Paulo Jesus | Sliver Legion | Isaiah @ Tufa Labs | 3Comets,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78335088.json,78335088,1429208019.0,4,161,500,False,win,[3],Zachary Ruhe,Comet Chuckler(s) | saihyou | Isaiah @ Tufa Labs | Zachary Ruhe,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78335308.json,78335308,178905506.0,2,160,500,False,win,[0],typeIIIfairy,typeIIIfairy | Isaiah @ Tufa Labs,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78335652.json,78335652,1054902468.0,4,133,500,False,win,[1],Zachary Ruhe,typeIIIfairy | Zachary Ruhe | Isaiah @ Tufa Labs | Kunal Aarse,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78335875.json,78335875,1277498830.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78336227.json,78336227,1907690646.0,4,323,500,False,win,[1],Isaiah @ Tufa Labs,3Comets | Isaiah @ Tufa Labs | typeIIIfairy | KangMinseok,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78336448.json,78336448,149499667.0,4,404,500,False,win,[0],typeIIIfairy,typeIIIfairy | AurumData | Isaiah @ Tufa Labs | 3Comets,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78336667.json,78336667,1408325744.0,4,184,500,False,win,[3],Zachary Ruhe,hiromitsu mizuo | 3Comets | Isaiah @ Tufa Labs | Zachary Ruhe,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78336881.json,78336881,519515408.0,4,110,500,False,win,[1],Zachary Ruhe,AntiSpiral | Zachary Ruhe | Isaiah @ Tufa Labs | typeIIIfairy,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78337105.json,78337105,1466602977.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | Zachary Ruhe,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78337885.json,78337885,1779603993.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,bowwowforeach | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78338230.json,78338230,1420826425.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | 3Comets,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78338567.json,78338567,216403810.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,213tubo | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78338881.json,78338881,991679936.0,4,500,500,True,win,[3],Isaiah @ Tufa Labs,213tubo | Audun Ljone Henriksen | 3Comets | Isaiah @ Tufa Labs,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78339125.json,78339125,484002597.0,4,500,500,True,win,[2],Isaiah @ Tufa Labs,Son Pham | Zachary Ruhe | Isaiah @ Tufa Labs | Mille Initiate,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78339347.json,78339347,192671502.0,4,500,500,True,win,[3],Isaiah @ Tufa Labs,3Comets | alwowa | typeIIIfairy | Isaiah @ Tufa Labs,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78339566.json,78339566,1266295759.0,4,196,500,False,win,[2],Zachary Ruhe,Arsalan Mateen | 3Comets | Zachary Ruhe | Isaiah @ Tufa Labs,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78339787.json,78339787,144739263.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,3Comets | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78341210.json,78341210,523214711.0,4,173,500,False,win,[3],Vadasz,Youssef Kallala | Isaiah @ Tufa Labs | 3Comets | Vadasz,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78341926.json,78341926,21574156.0,2,103,500,False,win,[0],Vadasz,Vadasz | Isaiah @ Tufa Labs,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78342688.json,78342688,1209716013.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Zachary Ruhe | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78343038.json,78343038,1905972223.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78343380.json,78343380,1993267268.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Zachary Ruhe | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78343724.json,78343724,1911597319.0,2,366,500,False,win,[1],Isaiah @ Tufa Labs,typeIIIfairy | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78345378.json,78345378,808268421.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,typeIIIfairy | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78345934.json,78345934,2065970510.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | 3Comets,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78346267.json,78346267,260334227.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | rakumo,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78346613.json,78346613,774592834.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78346958.json,78346958,417894154.0,2,164,500,False,win,[1],Zachary Ruhe,Isaiah @ Tufa Labs | Zachary Ruhe,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78347306.json,78347306,1939132678.0,4,500,500,True,win,[2],Isaiah @ Tufa Labs,Zachary Ruhe | 3Comets | Isaiah @ Tufa Labs | Vadasz,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78347498.json,78347498,504361538.0,4,500,500,True,win,[2],Isaiah @ Tufa Labs,Zachary Ruhe | 3Comets | Isaiah @ Tufa Labs | Abdul wahab Khan,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78347741.json,78347741,1872765755.0,4,339,500,False,win,[2],213tubo,Zachary Ruhe | Vadasz | 213tubo | Isaiah @ Tufa Labs,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78347958.json,78347958,460826989.0,4,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | Audun Ljone Henriksen | typeIIIfairy | enddl22,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78348180.json,78348180,361522039.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Vadasz | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78348513.json,78348513,374238531.0,4,500,500,True,win,[3],Isaiah @ Tufa Labs,213tubo | typeIIIfairy | 3Comets | Isaiah @ Tufa Labs,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78348746.json,78348746,762863602.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | 213tubo,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78349080.json,78349080,1889642209.0,4,500,500,True,win,[1],Isaiah @ Tufa Labs,3Comets | Isaiah @ Tufa Labs | Vadasz | Audun Ljone Henriksen,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78349311.json,78349311,154503270.0,2,500,500,True,win,[0],Isaiah @ Tufa Labs,Isaiah @ Tufa Labs | typeIIIfairy,"[1, -1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78349660.json,78349660,641136724.0,2,169,500,False,win,[1],bowwowforeach,Isaiah @ Tufa Labs | bowwowforeach,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78350021.json,78350021,974120201.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Zachary Ruhe | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78350372.json,78350372,1940948576.0,4,500,500,True,win,[3],Isaiah @ Tufa Labs,Zachary Ruhe | Moonlet | Vadasz | Isaiah @ Tufa Labs,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78350597.json,78350597,1180718565.0,2,336,500,False,win,[1],Isaiah @ Tufa Labs,typeIIIfairy | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78350939.json,78350939,1288597348.0,4,189,500,False,win,[3],Zachary Ruhe,typeIIIfairy | Isaiah @ Tufa Labs | 3Comets | Zachary Ruhe,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78351176.json,78351176,540110442.0,2,500,500,True,win,[1],Isaiah @ Tufa Labs,Jake Will | Isaiah @ Tufa Labs,"[-1, 1]","[""DONE"", ""DONE""]"
/home/sunrise/orbitwars/replays/rank1/episode-78351509.json,78351509,379525963.0,4,500,500,True,win,[2],Isaiah @ Tufa Labs,Zachary Ruhe | 3Comets | Isaiah @ Tufa Labs | Vadasz,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
