file,episode_id,seed,n_agents,player_idx,seat,team_name,reward,status,num_steps,episode_step_limit,hit_step_limit,replay_outcome,player_outcome,is_win,is_loss,is_tie
/home/sunrise/orbitwars/replays/rank1/episode-78309499.json,78309499,1285389304.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78309499.json,78309499,1285389304.0,2,1,P1,typeIIIfairy,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78309903.json,78309903,300791537.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78309903.json,78309903,300791537.0,2,1,P1,typeIIIfairy,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78310852.json,78310852,99044854.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78310852.json,78310852,99044854.0,2,1,P1,typeIIIfairy,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78311247.json,78311247,785923627.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78311247.json,78311247,785923627.0,2,1,P1,3Comets,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78311647.json,78311647,595431051.0,2,0,P0,Zachary Ruhe,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78311647.json,78311647,595431051.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78312041.json,78312041,766816163.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78312041.json,78312041,766816163.0,2,1,P1,typeIIIfairy,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78312733.json,78312733,554155083.0,2,0,P0,Zachary Ruhe,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78312733.json,78312733,554155083.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78313691.json,78313691,595237588.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,440,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78313691.json,78313691,595237588.0,2,1,P1,typeIIIfairy,-1,DONE,440,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78314548.json,78314548,1060109450.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78314548.json,78314548,1060109450.0,2,1,P1,Zachary Ruhe,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78315039.json,78315039,1410364611.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78315039.json,78315039,1410364611.0,2,1,P1,3Comets,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78315432.json,78315432,371912370.0,2,0,P0,3Comets,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78315432.json,78315432,371912370.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78315452.json,78315452,694650950.0,2,0,P0,typeIIIfairy,-1,DONE,383,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78315452.json,78315452,694650950.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,383,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78316095.json,78316095,1898700124.0,2,0,P0,Vadasz,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78316095.json,78316095,1898700124.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78317039.json,78317039,1070459088.0,2,0,P0,Zachary Ruhe,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78317039.json,78317039,1070459088.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78317708.json,78317708,963786318.0,2,0,P0,huangshunhao,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78317708.json,78317708,963786318.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78318103.json,78318103,1255603392.0,2,0,P0,Isaiah @ Tufa Labs,-1,DONE,135,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78318103.json,78318103,1255603392.0,2,1,P1,Zachary Ruhe,1,DONE,135,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78319299.json,78319299,1260225500.0,2,0,P0,typeIIIfairy,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78319299.json,78319299,1260225500.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78319701.json,78319701,903815457.0,2,0,P0,typeIIIfairy,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78319701.json,78319701,903815457.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78320098.json,78320098,1637873619.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78320098.json,78320098,1637873619.0,2,1,P1,Scotty B,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78320768.json,78320768,689188319.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78320768.json,78320768,689188319.0,2,1,P1,Strum,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78321154.json,78321154,1243597185.0,2,0,P0,typeIIIfairy,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78321154.json,78321154,1243597185.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78321557.json,78321557,799332522.0,2,0,P0,Abhyuday,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78321557.json,78321557,799332522.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78322789.json,78322789,973539665.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78322789.json,78322789,973539665.0,2,1,P1,Dietmar Hameister,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78323191.json,78323191,635517192.0,2,0,P0,Galactic_Gravity,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78323191.json,78323191,635517192.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78323594.json,78323594,502733933.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78323594.json,78323594,502733933.0,2,1,P1,typeIIIfairy,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78323953.json,78323953,1058245933.0,2,0,P0,Mikael Marcondes,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78323953.json,78323953,1058245933.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78324637.json,78324637,811460463.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78324637.json,78324637,811460463.0,2,1,P1,Zachary Ruhe,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78324981.json,78324981,779814057.0,2,0,P0,Bangrocket,-1,DONE,180,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78324981.json,78324981,779814057.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,180,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78325544.json,78325544,713537847.0,2,0,P0,Isaiah @ Tufa Labs,-1,DONE,196,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78325544.json,78325544,713537847.0,2,1,P1,typeIIIfairy,1,DONE,196,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78325889.json,78325889,417736636.0,2,0,P0,typeIIIfairy,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78325889.json,78325889,417736636.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78327328.json,78327328,1640351548.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78327328.json,78327328,1640351548.0,2,1,P1,Youssef Kallala,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78327917.json,78327917,1686222198.0,2,0,P0,Zachary Ruhe,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78327917.json,78327917,1686222198.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78328241.json,78328241,1063404079.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78328241.json,78328241,1063404079.0,2,1,P1,3Comets,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78328800.json,78328800,961975805.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78328800.json,78328800,961975805.0,2,1,P1,3Comets,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78329141.json,78329141,21185491.0,2,0,P0,typeIIIfairy,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78329141.json,78329141,21185491.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78329488.json,78329488,60938018.0,2,0,P0,3Comets,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78329488.json,78329488,60938018.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78329829.json,78329829,707476320.0,2,0,P0,dnish,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78329829.json,78329829,707476320.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78330815.json,78330815,918910435.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,246,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78330815.json,78330815,918910435.0,2,1,P1,typeIIIfairy,-1,DONE,246,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78331157.json,78331157,1711235306.0,2,0,P0,Isaiah @ Tufa Labs,-1,DONE,135,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78331157.json,78331157,1711235306.0,2,1,P1,typeIIIfairy,1,DONE,135,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78331491.json,78331491,885478606.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78331491.json,78331491,885478606.0,2,1,P1,3Comets,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78331798.json,78331798,103831425.0,4,0,P0,Zachary Ruhe,1,DONE,274,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78331798.json,78331798,103831425.0,4,1,P1,Isaiah @ Tufa Labs,-1,DONE,274,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78331798.json,78331798,103831425.0,4,2,P2,draven,-1,DONE,274,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78331798.json,78331798,103831425.0,4,3,P3,CRV5230,-1,DONE,274,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78332055.json,78332055,579210439.0,2,0,P0,Isaiah @ Tufa Labs,-1,DONE,151,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78332055.json,78332055,579210439.0,2,1,P1,typeIIIfairy,1,DONE,151,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78332411.json,78332411,393990886.0,4,0,P0,Isaiah @ Tufa Labs,-1,DONE,194,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78332411.json,78332411,393990886.0,4,1,P1,TonyK,1,DONE,194,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78332411.json,78332411,393990886.0,4,2,P2,Zachary Ruhe,-1,DONE,194,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78332411.json,78332411,393990886.0,4,3,P3,3Comets,-1,DONE,194,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78332621.json,78332621,1942796844.0,4,0,P0,typeIIIfairy,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78332621.json,78332621,1942796844.0,4,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78332621.json,78332621,1942796844.0,4,2,P2,Katta Revanth Sai Pavan Kumar,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78332621.json,78332621,1942796844.0,4,3,P3,Vish,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78332834.json,78332834,1682148446.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78332834.json,78332834,1682148446.0,2,1,P1,typeIIIfairy,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78333192.json,78333192,1130117851.0,4,0,P0,Vadasz,-1,DONE,207,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78333192.json,78333192,1130117851.0,4,1,P1,Isaiah @ Tufa Labs,1,DONE,207,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78333192.json,78333192,1130117851.0,4,2,P2,3Comets,-1,DONE,207,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78333192.json,78333192,1130117851.0,4,3,P3,Aadi Gupta,-1,DONE,207,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78333387.json,78333387,1327794713.0,4,0,P0,Ryosuke SHIMIZU,-1,DONE,174,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78333387.json,78333387,1327794713.0,4,1,P1,Zachary Ruhe,1,DONE,174,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78333387.json,78333387,1327794713.0,4,2,P2,Vadasz,-1,DONE,174,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78333387.json,78333387,1327794713.0,4,3,P3,Isaiah @ Tufa Labs,-1,DONE,174,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78333615.json,78333615,1387935139.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78333615.json,78333615,1387935139.0,2,1,P1,Zachary Ruhe,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78333963.json,78333963,2007239454.0,4,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78333963.json,78333963,2007239454.0,4,1,P1,typeIIIfairy,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78333963.json,78333963,2007239454.0,4,2,P2,3Comets,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78333963.json,78333963,2007239454.0,4,3,P3,Zachary Ruhe,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78334185.json,78334185,870618595.0,2,0,P0,typeIIIfairy,-1,DONE,342,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78334185.json,78334185,870618595.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,342,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78334526.json,78334526,958545245.0,2,0,P0,lingyu07,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78334526.json,78334526,958545245.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78334864.json,78334864,1341764758.0,4,0,P0,João Paulo Jesus,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78334864.json,78334864,1341764758.0,4,1,P1,Sliver Legion,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78334864.json,78334864,1341764758.0,4,2,P2,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78334864.json,78334864,1341764758.0,4,3,P3,3Comets,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78335088.json,78335088,1429208019.0,4,0,P0,Comet Chuckler(s),-1,DONE,161,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78335088.json,78335088,1429208019.0,4,1,P1,saihyou,-1,DONE,161,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78335088.json,78335088,1429208019.0,4,2,P2,Isaiah @ Tufa Labs,-1,DONE,161,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78335088.json,78335088,1429208019.0,4,3,P3,Zachary Ruhe,1,DONE,161,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78335308.json,78335308,178905506.0,2,0,P0,typeIIIfairy,1,DONE,160,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78335308.json,78335308,178905506.0,2,1,P1,Isaiah @ Tufa Labs,-1,DONE,160,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78335652.json,78335652,1054902468.0,4,0,P0,typeIIIfairy,-1,DONE,133,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78335652.json,78335652,1054902468.0,4,1,P1,Zachary Ruhe,1,DONE,133,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78335652.json,78335652,1054902468.0,4,2,P2,Isaiah @ Tufa Labs,-1,DONE,133,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78335652.json,78335652,1054902468.0,4,3,P3,Kunal Aarse,-1,DONE,133,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78335875.json,78335875,1277498830.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78335875.json,78335875,1277498830.0,2,1,P1,typeIIIfairy,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78336227.json,78336227,1907690646.0,4,0,P0,3Comets,-1,DONE,323,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78336227.json,78336227,1907690646.0,4,1,P1,Isaiah @ Tufa Labs,1,DONE,323,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78336227.json,78336227,1907690646.0,4,2,P2,typeIIIfairy,-1,DONE,323,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78336227.json,78336227,1907690646.0,4,3,P3,KangMinseok,-1,DONE,323,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78336448.json,78336448,149499667.0,4,0,P0,typeIIIfairy,1,DONE,404,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78336448.json,78336448,149499667.0,4,1,P1,AurumData,-1,DONE,404,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78336448.json,78336448,149499667.0,4,2,P2,Isaiah @ Tufa Labs,-1,DONE,404,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78336448.json,78336448,149499667.0,4,3,P3,3Comets,-1,DONE,404,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78336667.json,78336667,1408325744.0,4,0,P0,hiromitsu mizuo,-1,DONE,184,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78336667.json,78336667,1408325744.0,4,1,P1,3Comets,-1,DONE,184,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78336667.json,78336667,1408325744.0,4,2,P2,Isaiah @ Tufa Labs,-1,DONE,184,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78336667.json,78336667,1408325744.0,4,3,P3,Zachary Ruhe,1,DONE,184,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78336881.json,78336881,519515408.0,4,0,P0,AntiSpiral,-1,DONE,110,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78336881.json,78336881,519515408.0,4,1,P1,Zachary Ruhe,1,DONE,110,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78336881.json,78336881,519515408.0,4,2,P2,Isaiah @ Tufa Labs,-1,DONE,110,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78336881.json,78336881,519515408.0,4,3,P3,typeIIIfairy,-1,DONE,110,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78337105.json,78337105,1466602977.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78337105.json,78337105,1466602977.0,2,1,P1,Zachary Ruhe,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78337885.json,78337885,1779603993.0,2,0,P0,bowwowforeach,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78337885.json,78337885,1779603993.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78338230.json,78338230,1420826425.0,2,0,P0,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78338230.json,78338230,1420826425.0,2,1,P1,3Comets,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78338567.json,78338567,216403810.0,2,0,P0,213tubo,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78338567.json,78338567,216403810.0,2,1,P1,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78338881.json,78338881,991679936.0,4,0,P0,213tubo,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78338881.json,78338881,991679936.0,4,1,P1,Audun Ljone Henriksen,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78338881.json,78338881,991679936.0,4,2,P2,3Comets,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78338881.json,78338881,991679936.0,4,3,P3,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78339125.json,78339125,484002597.0,4,0,P0,Son Pham,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78339125.json,78339125,484002597.0,4,1,P1,Zachary Ruhe,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78339125.json,78339125,484002597.0,4,2,P2,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78339125.json,78339125,484002597.0,4,3,P3,Mille Initiate,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78339347.json,78339347,192671502.0,4,0,P0,3Comets,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78339347.json,78339347,192671502.0,4,1,P1,alwowa,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78339347.json,78339347,192671502.0,4,2,P2,typeIIIfairy,-1,DONE,500,500,True,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78339347.json,78339347,192671502.0,4,3,P3,Isaiah @ Tufa Labs,1,DONE,500,500,True,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78339566.json,78339566,1266295759.0,4,0,P0,Arsalan Mateen,-1,DONE,196,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78339566.json,78339566,1266295759.0,4,1,P1,3Comets,-1,DONE,196,500,False,win,loss,False,True,False
/home/sunrise/orbitwars/replays/rank1/episode-78339566.json,78339566,1266295759.0,4,2,P2,Zachary Ruhe,1,DONE,196,500,False,win,win,True,False,False
/home/sunrise/orbitwars/replays/rank1/episode-78339566.json,78339566,1266295759.0,4,3,P3,Isaiah @ Tufa Labs,-1,DONE,196,500,False,win,loss,False,True,False
